hash,type,geomatch,partial_match,addr,country,country_code,lat,lng
c71046741e9eda2cad3cd38e199f3b40,postal_code,APPROXIMATE,true,"Kuiwen, Weifang, Shandong, People's Republic of China, 261061",China,CN,36.7169816,119.1668449
23fec387aff6dec9604e09492a96f49f,postal_code,APPROXIMATE,true,"Yichang, Hubei, People's Republic of China, 443002",China,CN,30.7175362,111.2900873
bf319664a72b6740640a608d498a5857,postal_code,APPROXIMATE,true,"Haerbin, Heilongjiang, People's Republic of China, 150080",China,CN,45.7185356,126.6163310
882eec07db29c0c632974eaac9f3a2e6,postal_code,APPROXIMATE,true,"Guilin, Guangxi, People's Republic of China, 541004",China,CN,25.2629580,110.3159875
41fb3334864409e87c28a3759fad6b81,postal_code,APPROXIMATE,true,"Guiyang, Guizhou, People's Republic of China, 550001",China,CN,26.5846963,106.7205256
d845a1a87668da9b678421852ce27e8f,postal_code,APPROXIMATE,true,"Qingyuan, Ji'an, Jiangxi, People's Republic of China, 343009",China,CN,27.1043370,115.0208765
5d0dc7e8dc171a1ba92408bda59e58ff,locality,APPROXIMATE,true,"Mangalore, Karnataka, India",India,IN,12.8693600,74.8425600
bba5d8ba1b1a041815bd70c526154e7a,postal_code,APPROXIMATE,true,"Lieheng, Jinan, Shandong, People's Republic of China, 250100",China,CN,36.7019452,117.0810412
88019a835af5db5112279137239400a4,postal_code,APPROXIMATE,true,〒162-8601,Japan,JP,35.6994461,139.7413735
b4f817ed8023c3742b4037d314c17d8d,postal_code,APPROXIMATE,true,"Glasgow, Glasgow City G12 8QQ, UK",United Kingdom,GB,55.8695914,-4.2899275
c52502370bafa6a3cd0b833d6837ecf8,sublocality,APPROXIMATE,true,"Bangi, 43000 Kajang, Selangor, Malaysia",Malaysia,MY,2.8927724,101.7951122
ec7a45c3d17bc3810dee1c5924de2e49,locality,APPROXIMATE,true,"Sargodha, Pakistan",Pakistan,PK,32.0791280,72.6717530
bf2daba91a23d1d1c6aaad5256b2ec30,postal_code,APPROXIMATE,true,"Luwan, Shanghai, People's Republic of China, 200025",China,CN,31.2107306,121.4756106
a2987aff71fd287acfa920ef660ac7f4,locality,APPROXIMATE,true,"Marrakesh, Morocco",Morocco,MA,31.6333333,-8.0000000
762f3e30eb90faa23353afce1d8de3fa,postal_code,APPROXIMATE,true,"Haerbin, Heilongjiang, People's Republic of China, 150080",China,CN,45.7185356,126.6163310
db9af9e3b3155c73579b98c06ca4131d,postal_code,APPROXIMATE,true,"Yuexiu, Guangzhou, Guangdong, People's Republic of China, 510090",China,CN,23.1328565,113.2981518
dacf2df3f6d8c7fb8bafca800b7ea75b,locality,APPROXIMATE,true,"Malatya/Malatya Province, Turkey",Turkey,TR,38.3551900,38.3094600
bd0e9b78c360393a5b205b05a683b9ae,locality,APPROXIMATE,true,"Bratislava, Slovakia",Slovakia,SK,48.1483765,17.1073105
ab4c28530c7db5dea03285a14a6777e4,postal_code,APPROXIMATE,true,"Melbourne VIC 3052, Australia",Australia,AU,-37.7881067,144.9529239
ae0adc3d9ad6f3375f6424930ac05e25,postal_code,APPROXIMATE,true,"Wuhan, Hubei, People's Republic of China, 430079",China,CN,30.5080756,114.3884053
6bc0f6e203a4fcc479eb91ce4661a9d3,establishment,APPROXIMATE,true,"Dublin City University, Dublin 9, Co. Dublin, Ireland",Ireland,IE,53.3863769,-6.2550660
37061b178ab6ec706f3b9da431b34a95,postal_code,APPROXIMATE,true,"Yichang, Hubei, People's Republic of China, 443002",China,CN,30.7175362,111.2900873
ad6c1bed7e7ed4e96aa96e0a587bb666,postal_code,APPROXIMATE,true,"Decheng, Dezhou, Shandong, People's Republic of China, 253023",China,CN,37.4911307,116.3094074
628c10124b7ba690aa19fd928f99c930,street_address,ROOFTOP,true,"Petersenstraße 23, 64287 Darmstadt, Germany",Germany,DE,49.8602600,8.6814700
76a530bdf5ad33410eedecc0c4cbc493,postal_code,APPROXIMATE,true,"Yuanzhou, Yichun, Jiangxi, People's Republic of China, 336000",China,CN,27.7962844,114.3839377
ed6a16201933d09bd5898af77adc8a5f,postal_code,APPROXIMATE,true,"Gulou, Nanjing, Jiangsu, People's Republic of China, 210093",China,CN,32.0570230,118.7766348
9c03ec6f1f1e1d3e1a35583d569d35ea,postal_code,APPROXIMATE,true,"9300, South Africa",South Africa,ZA,-29.0821856,26.3544620
154a0e8bc48fe7f8de7bc277ac7bd47f,establishment,APPROXIMATE,true,"University of California-Berkeley, University Ave, Berkeley, CA, USA",United States,US,37.8729046,-122.2480704
11f99cf749ed3c4c53f6acc45e754264,postal_code,APPROXIMATE,true,"Wuhou, Chengdu, Sichuan, People's Republic of China, 610041",China,CN,30.6295974,104.0326320
c058c530115bddc5a1e454495a73f676,postal_code,APPROXIMATE,true,"Haidian, Beijing, People's Republic of China, 100081",China,CN,39.9532914,116.3060482
fb9a66d072fc6b17084085d30559fe0b,street_address,ROOFTOP,true,"Duesbergweg 10, 55128 Mayence, Germany",Germany,DE,49.9901300,8.2327400
51c900e92d83ce3d861661551d1c4217,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
7c7cdb3f2d709c905384e034aacbb351,postal_code,APPROXIMATE,true,"Wuhou, Chengdu, Sichuan, People's Republic of China, 610041",China,CN,30.6295974,104.0326320
b02b7ca568aa532165a8c5f36863ea47,postal_code,APPROXIMATE,true,"Kuiwen, Weifang, Shandong, People's Republic of China, 261061",China,CN,36.7169816,119.1668449
4fb33bf3c42a16971d931e4bee192390,postal_code,APPROXIMATE,true,"Montreal, QC H3C 3P8, Canada",Canada,CA,45.4962120,-73.5599700
99197b8dca1155edd73f836053968307,establishment,APPROXIMATE,true,"University of California Davis, Davis, CA 95616, USA",United States,US,38.5397702,-121.7554965
c81069a07e3d53bc44b2bd9f15993199,locality,APPROXIMATE,true,"Lahore District, Pakistan",Pakistan,PK,31.5450500,74.3406830
b9328b47b75ca814c5c743b3084a1bee,street_address,ROOFTOP,true,"Chopinrode 8, 2717 Zoetermeer, The Netherlands",The Netherlands,NL,52.0684145,4.4671249
08646e79bc4a2bfe64b21595a8b2c228,postal_code,APPROXIMATE,true,"Zhenjiang, Jiangsu, People's Republic of China, 212003",China,CN,32.2026500,119.4785935
1bec7e925902cfc85a6d9b50283616d0,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210042",China,CN,32.0891330,118.8358871
eecc2ce13f1652e3ad76c48101b13db7,postal_code,APPROXIMATE,true,"Weiyang, Yangzhou, Jiangsu, People's Republic of China, 225002",China,CN,32.3946192,119.4302658
7c972f1a6643076503c2ea2b63208b60,locality,APPROXIMATE,true,"Ardakan, Iran",Iran,IR,32.3152810,54.0111890
13e15b565f8fefde61e469fdb1f24408,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
ec48977d7f97189236b16cc45c4bff6f,postal_code,APPROXIMATE,true,"Haidian, Beijing, People's Republic of China, 100080",China,CN,39.9760312,116.2949624
3db1730111e442db78db03c62a32cb46,establishment,APPROXIMATE,,"University of Sargodha, Stadium Rd, Sargodha, Pakistan",Pakistan,PK,32.0738292,72.6834813
5e043652a66bc0765710030778db4492,street_address,ROOFTOP,true,"7 Rue Alfred Kastler, 14280 Saint-Contest, France",France,FR,49.2011260,-0.3926110
792adcd4e8d50e88c216b594f047a2e9,postal_code,APPROXIMATE,true,"Xuhui, Shanghai, People's Republic of China, 200032",China,CN,31.1979597,121.4627472
0e23215b3fbcaff6ac99ee6d26b4b945,postal_code,APPROXIMATE,true,"Wuhou, Chengdu, Sichuan, People's Republic of China, 610064",China,CN,30.6366008,104.0907325
db75f1bfd82848e7e5420680fa055042,street_address,ROOFTOP,true,"10770 Science Center Dr, San Diego, CA 92121, USA",United States,US,32.8990214,-117.2292855
17ead44e259882f29b9d6c74619b8df6,postal_code,APPROXIMATE,true,"Zigong, Sichuan, People's Republic of China, 643000",China,CN,29.3443348,104.7740884
afcf220b6905d5e4d960e8a0b1c4c09b,postal_code,APPROXIMATE,true,"Xinj Jan, Nanchang, Jiangxi, People's Republic of China, 330031",China,CN,28.6682945,115.8164918
71a5160014f86ebd6a398638a7f6a7bc,postal_code,APPROXIMATE,true,"Xuzhou, Jiangsu, People's Republic of China, 221006",China,CN,34.2502030,117.1628635
01e70119861d3c8c393342d0a109c536,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
1487ba047ab9909a6b898116bc6e588b,street_address,ROOFTOP,true,"229 Main St, Keene, NH 03431, USA",United States,US,42.9252260,-72.2781520
d6c5930ddd8ea1c1f95b75e3752d06bc,postal_code,APPROXIMATE,true,"Jinjiang, Chengdu, Sichuan, People's Republic of China, 610066",China,CN,30.6428319,104.1079027
ea14d460e128b12765994efd6e8087e5,postal_code,APPROXIMATE,true,"Daiyue, Tai'an, Shandong, People's Republic of China, 271021",China,CN,36.1892988,117.0215132
0ad69a2b1b2414eb529eeeaa062d397e,postal_code,APPROXIMATE,true,"Nanchang, Jiangxi, People's Republic of China, 330013",China,CN,28.7364694,115.8448200
72a5d313d3db53e9c76f594d9d3a0aef,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
eaae7a3d90675223c83d2af9c8bdb10f,postal_code,APPROXIMATE,true,"Huzhou, Zhejiang, People's Republic of China, 313000",China,CN,30.8632848,120.1026274
56b0c19a0a9e004f082351f823d5b394,postal_code,APPROXIMATE,true,"Shaoyang, Hunan, People's Republic of China, 422000",China,CN,27.2280658,111.4589475
6e289a07e1bc9129750546b99ef25ef4,route,GEOMETRIC_CENTER,true,"S N. College Rd, Kerala, India",India,IN,8.7419858,76.7388294
8f349b43bb373bb18e016b303bb71ad3,postal_code,APPROXIMATE,true,"Haidian, Beijing, People's Republic of China, 100193",China,CN,40.0360301,116.2831307
30f854166dc5319cdc751312ab484971,postal_code,APPROXIMATE,true,"Haidian, Beijing, People's Republic of China, 100048",China,CN,39.9279621,116.3121689
d88319d01c1dc54cb05e24ba1f4f9e7b,locality,APPROXIMATE,true,"Bābolsar, Iran",Iran,IR,36.7004700,52.6461600
c529928f2670424896ca8002c714c1d4,street_address,RANGE_INTERPOLATED,true,"110 Science Pl, Saskatoon, SK S7N 0X2, Canada",Canada,CA,52.1342367,-106.6358434
b8db86ba71cd8d713c43a862a0193518,locality,APPROXIMATE,true,"Coimbra, Portugal",Portugal,PT,40.2114910,-8.4292014
3b195353f6e6a561628931f020e10689,postal_code,APPROXIMATE,true,"Pudong Xinqu, Shanghai, People's Republic of China, 201203",China,CN,31.2013376,121.6321124
89f833890545aad05bbbb9bfa9872680,establishment,APPROXIMATE,true,"University of Oklahoma, 900 Asp Ave, Norman, OK 73069, USA",United States,US,35.2007596,-97.4425284
73ddda000f00bb3e32a0a3fe9a4d4ed5,establishment,APPROXIMATE,true,"University of New South Wales, Kensington New South Wales 2052, Australia",Australia,AU,-33.9172238,151.2302268
0b901c7097e9e858346ce9302f08d960,postal_code,APPROXIMATE,true,"Wuhan, Hubei, People's Republic of China, 430079",China,CN,30.5080756,114.3884053
933e8c6292091811c2ff06776e78919a,sublocality,APPROXIMATE,true,"Universiti Sains Malaysia, Usm Pulau Pinang, Penang, Malaysia",Malaysia,MY,5.3577317,100.3034870
992f9a907f23babc05487072018e5896,administrative_area_level_1,APPROXIMATE,true,"São Paulo, Brazil",Brazil,BR,-21.9113305,-49.3653149
a0dd59ee90eeeea406a93fcea0f28334,postal_code,APPROXIMATE,true,"Kuiwen, Weifang, Shandong, People's Republic of China, 261061",China,CN,36.7169816,119.1668449
2a5d92f6515bafd5e4c5c6a77ed44c74,street_address,ROOFTOP,true,"Im Neuenheimer Feld 270, 69120 Heidelberg, Germany",Germany,DE,49.4166100,8.6738500
784610d4704819d1a0591a43d4a17062,locality,APPROXIMATE,true,"Trabzon/Trabzon Province, Turkey",Turkey,TR,41.0000000,39.7333333
1009c6f80b15c94ac17c4fb9ded4c51b,postal_code,APPROXIMATE,true,"Nanchang, Jiangxi, People's Republic of China, 330013",China,CN,28.7364694,115.8448200
948541f0e862385e22a736baa1ffdaa2,point_of_interest,APPROXIMATE,true,"St Josephs College, Salai Rd, Thiruchirapalli, Tamil Nadu, India",India,IN,10.8299215,78.6904385
dd97a501413e59b5d8963ef41718f0ea,administrative_area_level_1,APPROXIMATE,true,"Karnataka, India",India,IN,15.3172775,75.7138884
dd0395e281a4f2297cf15b8a97e6772f,postal_code,APPROXIMATE,true,"Wuhan, Hubei, People's Republic of China, 430072",China,CN,30.5399217,114.3686306
83e9d7484cfbff2b5af583cd0b004a87,locality,APPROXIMATE,true,"Monterrey, Nuevo León, Mexico",Mexico,MX,25.6732110,-100.3092010
6e7220ada03dcf4e9b23e7c0ad675448,street_address,ROOFTOP,true,"Pfaffenwaldring 55, 70569 Stuttgart, Germany",Germany,DE,48.7444955,9.1047800
30ad67ec36c95e8e1b08af256493f241,postal_code,APPROXIMATE,true,"Kuiwen, Weifang, Shandong, People's Republic of China, 261061",China,CN,36.7169816,119.1668449
387ba3fbd949e4f6e98b17503de7c5b1,postal_code,APPROXIMATE,true,"Fuyang, Anhui, People's Republic of China, 236041",China,CN,32.9006440,115.8102692
4cd12fcc942a01cd4366ef05e506fb5d,postal_code,APPROXIMATE,true,"Zigong, Sichuan, People's Republic of China, 643000",China,CN,29.3443348,104.7740884
92e84473c53effb65de671909ddac54a,locality,APPROXIMATE,true,"Samsun/Samsun Province, Turkey",Turkey,TR,41.2927820,36.3312800
abef3196afc3562e8dbec526f5cb4542,establishment,APPROXIMATE,true,"University of Calgary, 2500 University Dr NW, Calgary, AB T2N 1N4, Canada",Canada,CA,51.0769587,-114.1350553
529155f3fe9cd450be7540f70ef6a9b5,locality,APPROXIMATE,true,"Belgrade, Serbia",Serbia,RS,44.8024160,20.4656010
313190220e4ffcb1e901db3ad07d1fbf,postal_code,APPROXIMATE,true,"Shenyang, Liaoning, China, 110021",China,CN,41.7824199,123.3724834
65ca1f9554a4b8d12515258e6121afd2,postal_code,APPROXIMATE,true,"Huangshigang, Huangshi, Hubei, People's Republic of China, 435003",China,CN,30.2086860,115.0422596
4cb47b81820e2f8674e16779fd217b7f,locality,APPROXIMATE,true,"Sfax, Tunisia",Tunisia,TN,34.7451590,10.7613000
24af0ee288c45a0b328e48332715cb6e,postal_code,APPROXIMATE,true,"Haidian, Beijing, People's Republic of China, 100193",China,CN,40.0360301,116.2831307
cd7ecb4da93877b3260d82f4d027e0f3,postal_code,APPROXIMATE,true,"20146 Hamburg, Germany",Germany,DE,53.5688101,9.9819779
60d0d118bf25bf284c97478f1fc70a14,postal_code,APPROXIMATE,true,"Daiyue, Tai'an, Shandong, People's Republic of China, 271021",China,CN,36.1892988,117.0215132
ee79a3d7499722231cf096adfad323b9,postal_code,APPROXIMATE,true,"Stillwater, OK 74078, USA",United States,US,36.1204261,-97.0949172
dd9d38e6a4242f05e83c6d59abe8d8e9,point_of_interest,APPROXIMATE,true,"National University of Malaysia, JALAN REKO, Universiti Kebangsaan Malaysia, 43000 Bangi, Selangor, Malaysia",Malaysia,MY,2.9288100,101.7791900
05af9b5a0067dfe08a98b09ad2faa942,street_address,RANGE_INTERPOLATED,true,"12 Mansfield Rd, Oxford, Oxfordshire OX1 3, UK",United Kingdom,GB,51.7584196,-1.2527433
309f21c2be201ad8b94ade0d66f08d50,administrative_area_level_1,APPROXIMATE,true,"Terengganu, Malaysia",Malaysia,MY,5.0936342,102.9896150
87fede9ee1f221ce3bdde09f540545ab,locality,APPROXIMATE,true,"Taiyuan, Shanxi, People's Republic of China",China,CN,37.8706620,112.5506190
91865e9e91a3f37ebffaafded5791445,postal_code,APPROXIMATE,true,"Siming, Xiamen, Fujian, People's Republic of China, 361005",China,CN,24.4367256,118.1072136
5fabbc86c92ddc15361a050336ba5acc,locality,APPROXIMATE,true,"Monterrey, Nuevo León, Mexico",Mexico,MX,25.6732110,-100.3092010
dc9e4811ab9b8ae0819848f57022713d,postal_code,APPROXIMATE,true,"Lixia, Jinan, Shandong, People's Republic of China, 250013",China,CN,36.6739235,117.0507212
18098e54aff4bb0c75f592c4ce5b42ed,point_of_interest,APPROXIMATE,true,"Southeast Missouri State University, 1 University Plz, Cape Girardeau, MO 63701-4799, USA",United States,US,37.3168965,-89.5279176
9c88f9e51dfa6c06fc5590b1c8c2870d,postal_code,APPROXIMATE,true,"Beilin, Xi'an, Shaanxi, People's Republic of China, 710069",China,CN,34.2468560,108.9236575
aaf09a168c11301c0ab15bad1b9a83ab,postal_code,APPROXIMATE,true,〒501-1193,Japan,JP,35.4643671,136.7386328
3090e516747a852d20b59bfbfbd3c244,postal_code,APPROXIMATE,true,"Xiuzhou, Jiaxing, Zhejiang, People's Republic of China, 314001",China,CN,30.7642368,120.7091180
5ff756bb3601feceb65f13187946716f,postal_code,APPROXIMATE,true,"Huangpu, Shanghai, People's Republic of China, 200003",China,CN,31.2304817,121.4727544
e27fd0b865eaea4570c60d02859f4a94,locality,APPROXIMATE,true,"Ankara/Ankara Province, Turkey",Turkey,TR,39.9207700,32.8541100
c15e9b336bdadcad9cde557f23e0e14b,postal_code,APPROXIMATE,true,"Haerbin, Heilongjiang, People's Republic of China, 150001",China,CN,45.7589584,126.6458353
767b848ad87449ce3108555ee31b43fe,street_address,ROOFTOP,true,"5959 Fm 1960 Rd W, Houston, TX 77066, USA",United States,US,29.9738020,-95.5194999
0060fe3b7b1056fa6fc5248543d00588,postal_code,APPROXIMATE,true,"Pingdingshan, Henan, People's Republic of China, 467001",China,CN,33.7074432,113.3029052
d4c5cefa144d1113040f1287d6f87c95,locality,APPROXIMATE,true,"Rabat, Morocco",Morocco,MA,34.0150490,-6.8327200
7f636a4d0d12dbd2074a56a4ff7e2294,postal_code,APPROXIMATE,true,"Sifang, Qingdao, Shandong, People's Republic of China, 266042",China,CN,36.1296510,120.3695504
7159b43855b8ec81110acb353176164e,administrative_area_level_1,APPROXIMATE,true,"Tamil Nadu, India",India,IN,11.1271225,78.6568942
8df88087baeabe17b90782330fa07d4a,sublocality,APPROXIMATE,true,"Adlershof, Berlin, Germany",Germany,DE,52.4362950,13.5500980
68329a11bc22f5b20d406ded5b293994,postal_code,APPROXIMATE,true,"Johannesburg 2006, South Africa",South Africa,ZA,-26.1826300,28.0039700
84d78a02472a038b5efc7a506d892fbe,postal_code,APPROXIMATE,true,"Dover, NJ 07806, USA",United States,US,40.8900000,-74.5800000
8be7622e8332f4c79ec815c5e28db3e5,locality,APPROXIMATE,true,"Stockholm County, Sweden",Sweden,SE,59.3327881,18.0644881
85d9b5eca0e59ef38a84defa6b4b9dd6,postal_code,APPROXIMATE,true,"Jiancaoping, Taiyuan, Shanxi, People's Republic of China, 030051",China,CN,38.0077213,112.4541469
dc32f33dad2fd2c8d8bbdea39c3bbf6a,postal_code,APPROXIMATE,true,"Xuanwu, Nanjing, Jiangsu, People's Republic of China, 210009",China,CN,32.0718130,118.7813385
f42e5aee3d093bdf709ae13c44574905,postal_code,APPROXIMATE,true,"37200 Kastamonu Province, Turkey",Turkey,TR,41.3852694,33.7838668
46a659a8885dae25418ff4434e8bbb9e,postal_code,APPROXIMATE,true,"Nanguan, Changchun, Jilin, People's Republic of China, 130118",China,CN,43.7938157,125.4024380
a4556313523af3ee8694956066b9551e,postal_code,APPROXIMATE,true,"Lanzhou, Gansu, People's Republic of China, 730000",China,CN,36.0556458,103.8565903
aab28c6929d023c63b301b4e7e3cc94b,postal_code,APPROXIMATE,true,〒153-8902,Japan,JP,35.6596512,139.6847563
acc24e62f516f4fe2a892adb6e2322fc,postal_code,APPROXIMATE,true,"Luoyang, Henan, People's Republic of China, 471022",China,CN,34.6526030,112.4538893
f29c039e97cc73eba3f209da45f8fe03,establishment,APPROXIMATE,true,"University of Glasgow, Glasgow, Glasgow City G12 8, UK",United Kingdom,GB,55.8724333,-4.2888509
691998508a04fd93ce593f2a7e571dda,postal_code,APPROXIMATE,true,"Jiangbei, Ningbo, Zhejiang, People's Republic of China, 315211",China,CN,29.9097857,121.6432084
5954b53f833293c3cf35a145e4b340e3,postal_code,APPROXIMATE,true,"Shenyang, Liaoning, People's Republic of China, 110003",China,CN,41.7689354,123.4271074
d6b3f339ec2a281c9755895458230f91,postal_code,APPROXIMATE,true,"Zhangdian, Zibo, Shandong, People's Republic of China, 255049",China,CN,36.8090505,118.0083550
bd8d512611b3f6ad3e60d6b2d36be2fb,locality,APPROXIMATE,true,"Ankara/Ankara Province, Turkey",Turkey,TR,39.9207700,32.8541100
905889e298f68ee53572250f32adf4cd,administrative_area_level_1,APPROXIMATE,true,"Tamil Nadu, India",India,IN,11.1271225,78.6568942
4b58c37bec3182c1a0363927cec0ce8c,point_of_interest,APPROXIMATE,true,"Canadian Food Inspection Agency Regional Office (University of Guelph), 174 Stone Rd W, Guelph, ON N1G 4T1, Canada",Canada,CA,43.5219300,-80.2300900
00a74d8e0464c20a87c0bac315da99bc,postal_code,APPROXIMATE,true,"Aberdeen, Aberdeen City AB24 3UE, UK",United Kingdom,GB,57.1653120,-2.1044802
4594ca55698aa3b7e46c4d79a3df6ec8,postal_code,APPROXIMATE,true,"Pudong Xinqu, Shanghai, People's Republic of China, 201203",China,CN,31.2013376,121.6321124
40277c9ee57d0600ef3d4885eb8824e8,postal_code,APPROXIMATE,true,"38206 San Cristóbal de La Laguna, Spain",Spain,ES,28.4759035,-16.3552092
e41f7889a34d6d9b301ce34d71f3929d,point_of_interest,APPROXIMATE,true,"Presidency College, Kamarajar Salai, Triplicane, Chennai, Tamil Nadu, India",India,IN,13.0591934,80.2813872
6fa735eaf30dacb15662d8f063526278,postal_code,APPROXIMATE,true,"Jianggan, Hangzhou, Zhejiang, People's Republic of China, 310018",China,CN,30.3160102,120.3739410
21899c82a5467448215028c0a897623b,postal_code,APPROXIMATE,true,"Kaifeng, Henan, People's Republic of China, 475001",China,CN,34.8260295,114.3718104
f04e245d4f5bfcda3174ac54a65c2962,postal_code,APPROXIMATE,true,"Haidian, Beijing, People's Republic of China, 100193",China,CN,40.0360301,116.2831307
d23b8fb82653d397e35000e935858a4b,postal_code,APPROXIMATE,true,"Huai'an, Jiangsu, People's Republic of China, 223300",China,CN,33.6303369,119.0307171
a1d81176e793be4f9c719d03a8f57e83,locality,APPROXIMATE,true,"Ankara/Ankara Province, Turkey",Turkey,TR,39.9207700,32.8541100
3db767f2a90e2aca5c0323e5d19f8caa,locality,APPROXIMATE,true,"Erzurum, Turkey",Turkey,TR,39.9043189,41.2678853
d8bb3ddcf31ad26f01649c5f1502947d,postal_code,APPROXIMATE,true,"Xuanwu, Beijing, People's Republic of China, 100050",China,CN,39.8838244,116.3935677
075afa3ae9cf5a064f7e3db311e48369,postal_code,APPROXIMATE,true,"Xian'an, Xianning, Hubei, People's Republic of China, 437100",China,CN,29.8373838,114.3335488
5ab9f4112a2b721155827fa8bfb41634,street_address,ROOFTOP,true,"Freiestrasse 3, 3012 Bern District, Switzerland",Switzerland,CH,46.9528094,7.4292923
0bf18554f196f17b45a208299c3ab312,postal_code,APPROXIMATE,true,"Haerbin, Heilongjiang, People's Republic of China, 150080",China,CN,45.7185356,126.6163310
17cec864a3b62f398626fa8e639ecef2,locality,APPROXIMATE,true,"Vienna, Austria",Austria,AT,48.2081743,16.3738189
15c0101ce62cbcf63064f7d14ad264d0,point_of_interest,APPROXIMATE,true,"Srm Ental College & Hospital, Thiru Nagar, Ramavaram, Chennai, Tamil Nadu 600089, India",India,IN,13.0330110,80.1794672
6cabeb17c058637e3c18862059111f05,postal_code,APPROXIMATE,true,"Southampton SO17 1BJ, UK",United Kingdom,GB,50.9099534,-1.4163295
0a7f6770d34a72b6cf5db7aab351dd6c,postal_code,APPROXIMATE,true,"Jinshui, Zhengzhou, Henan, China, 450011",China,CN,34.8031711,113.6812785
d368245f8d119fb898530d8291a9441a,postal_code,APPROXIMATE,true,"Yuelu, Changsha, Hunan, People's Republic of China, 410082",China,CN,28.1787246,112.9431972
b0a56f509b3d77314bf7baeca13d1161,postal_code,APPROXIMATE,true,"Mississippi 38677, USA",United States,US,34.3677234,-89.5324859
780efc87b8a9a52200f2620ba32d08b0,postal_code,APPROXIMATE,true,"Luoyang, Henan, People's Republic of China, 471003",China,CN,34.6606274,112.3940619
12fb77b0728d4be84de31fe3e03ef674,postal_code,APPROXIMATE,true,"Siming, Xiamen, Fujian, People's Republic of China, 361005",China,CN,24.4367256,118.1072136
b8870433e12d71d60eb77dfac5b5205a,postal_code,APPROXIMATE,true,"Huangdao, Qingdao, Shandong, People's Republic of China, 266510",China,CN,36.0192407,120.1412941
e12cc6c9ee1abd26cf270a9d7e356881,street_address,RANGE_INTERPOLATED,true,"12 Union Rd, Cambridge CB2 1, UK",United Kingdom,GB,52.1975873,0.1266097
5198eac0711c345effe358ea20247599,postal_code,APPROXIMATE,true,"Universiti Putra Malaysia, 43400 Serdang, Selangor, Malaysia",Malaysia,MY,2.9929441,101.7224909
6a516e24fbd4a6c9b278b05b36a6098c,postal_code,APPROXIMATE,true,Singapore 117543,Singapore,SG,1.2958934,103.7774363
fb09106384d0660de3f7dba09b896c4e,locality,APPROXIMATE,true,"Tehran, Iran",Iran,IR,35.6961111,51.4230556
59b1faf19635ca3d24457ffc321cd131,postal_code,APPROXIMATE,true,"33006 Oviedo, Spain",Spain,ES,43.3502162,-5.8696793
7331df36d83511541f58e7d5a1590dd4,postal_code,APPROXIMATE,true,"Kaifeng, Henan, People's Republic of China, 475001",China,CN,34.8260295,114.3718104
c954a949d00db1e1a087a3aa980534cd,locality,APPROXIMATE,true,"Havana, Cuba",Cuba,CU,23.1168000,-82.3885570
46ef40143f217654786cf070b04bb245,postal_code,APPROXIMATE,true,"Jinshui, Zhengzhou, Henan, People's Republic of China, 450011",China,CN,34.8031711,113.6812785
a016508caf897b7fe62f683c37e4fc51,postal_code,APPROXIMATE,true,〒700-8530,Japan,JP,34.6857363,133.9185399
2af0b0a494424d8a286ce1664eb1dc61,locality,APPROXIMATE,true,"Oslo, Norway",Norway,NO,59.9130320,10.7523340
791e07b49b7f93ca5b80d4ac0ce8a99a,street_address,ROOFTOP,true,"9500 Gilman Dr, San Diego, CA 92037, USA",United States,US,32.8727390,-117.2378540
8d9f854d18629ed8130af64b447752f9,postal_code,APPROXIMATE,true,"Aberdeen, Aberdeen City AB15 5NY, UK",United Kingdom,GB,57.1508641,-2.1358590
7008a90a61a9c66fd7e5143fcd1c5b45,postal_code,APPROXIMATE,true,"Baoji, Shaanxi, People's Republic of China, 721007",China,CN,34.3484519,107.1602828
a5466613ba47169b7d86965c8fd2ce05,postal_code,APPROXIMATE,true,"Quebec City, QC G1V 0A6, Canada",Canada,CA,46.7774890,-71.2840980
41200c3197509ebc0e01d2b59bdc6054,postal_code,APPROXIMATE,true,"Nanguan, Changchun, Jilin, People's Republic of China, 130041",China,CN,43.8869293,125.3400609
41ead2ed7c38d19d0ce169e3ea5647bc,postal_code,APPROXIMATE,true,"Tongshan, Xuzhou, Jiangsu, People's Republic of China, 221116",China,CN,34.1794976,117.1706757
ce78c340ef9582d6307d7587aa3d5e52,locality,APPROXIMATE,true,"Denizli/Denizli Province, Turkey",Turkey,TR,37.7765200,29.0863900
134034ac3ccc72379835b0198cd1e3c5,locality,APPROXIMATE,true,"Tunis, Tunisia",Tunisia,TN,36.8188100,10.1659600
e1af62558ad5e692954effe80010cd6e,postal_code,APPROXIMATE,true,"Kuiwen, Weifang, Shandong, People's Republic of China, 261061",China,CN,36.7169816,119.1668449
